condition12.thisRepN,condition12.thisTrialN,condition12.thisN,condition12.thisIndex,condition11.thisRepN,condition11.thisTrialN,condition11.thisN,condition11.thisIndex,condition10.thisRepN,condition10.thisTrialN,condition10.thisN,condition10.thisIndex,condition9.thisRepN,condition9.thisTrialN,condition9.thisN,condition9.thisIndex,condition8.thisRepN,condition8.thisTrialN,condition8.thisN,condition8.thisIndex,condition7.thisRepN,condition7.thisTrialN,condition7.thisN,condition7.thisIndex,condition6.thisRepN,condition6.thisTrialN,condition6.thisN,condition6.thisIndex,condition5.thisRepN,condition5.thisTrialN,condition5.thisN,condition5.thisIndex,condition4.thisRepN,condition4.thisTrialN,condition4.thisN,condition4.thisIndex,condition3.thisRepN,condition3.thisTrialN,condition3.thisN,condition3.thisIndex,condition2.thisRepN,condition2.thisTrialN,condition2.thisN,condition2.thisIndex,condition1.thisRepN,condition1.thisTrialN,condition1.thisN,condition1.thisIndex,thisRow.t,notes,InsFrame.started,key_resp.started,InsFrame.stopped,key_resp.keys,key_resp.rt,key_resp.duration,prepare.started,condition,key_resp_6.started,ins_1back.started,pic_01png_2.started,prepare.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Stim.started,ans,image_bac.started,Stim.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,feedback.started,image_bac_2.started,msg_response.started,fixation_img.started,feedback.stopped,image_bac_2.stopped,msg_response.stopped,fixation_img.stopped,ins_2back.started,pic_02png_2.started,thanks.started,text_3.started,key_resp_3.started,thanks.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,participant,年级,班级,性别,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,337.96015319100024,,,,,,,,,,,,,,,,,337.94169672300086,f,337.96015319100024,338.3270710040006,j,0,0.37760509199961234,None,338.3277763160004,338.34526148400073,338.34526148400073,338.34526148400073,338.8417284040006,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,338.8601561310006,,,,,,,,,,,,,,,,,338.84218403400064,j,338.8601561310006,339.2432058100003,j,1,0.39372318999994604,None,339.24392419800006,339.26100685800066,339.26100685800066,339.26100685800066,339.7579754010003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,339.7765991940005,,,,,,,,,,,,,,,,,339.75853850800013,j,339.7765991940005,340.176338362,j,1,0.4103944109992881,None,340.1770535650003,340.1920460190004,340.1920460190004,340.1920460190004,340.6753104470008,340.69382950400086,340.69382950400086,340.69382950400086,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,340.69382950400086,,,,,,,,,,,,,,,,,340.6757603870001,f,340.69382950400086,340.99676580600044,j,0,0.2987345940000523,None,340.9974898140008,341.01263961600034,341.01263961600034,341.01263961600034,341.50850314200034,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,341.52677727600076,,,,,,,,,,,,,,,,,341.50896308100073,j,341.52677727600076,341.77873065900076,j,1,0.2622356330002731,None,341.7794437070006,341.79660503800005,341.79660503800005,341.79660503800005,342.2917674700002,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,342.31120346900025,,,,,,,,,,,,,,,,,342.29224746399996,j,342.31120346900025,342.5451953540005,j,1,0.2437711760003367,None,342.54601631900005,342.5614213890003,342.5614213890003,342.5614213890003,343.0582350600007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,343.0762589450005,,,,,,,,,,,,,,,,,343.0587138340006,f,343.0762589450005,343.40930155500064,j,0,0.33572000799995294,None,343.4100002490004,343.42733027900067,343.42733027900067,343.42733027900067,343.92435584100076,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,343.9435004290008,,,,,,,,,,,,,,,,,343.9248334800004,j,343.9435004290008,344.21277021400056,j,1,0.2636440249998486,None,344.21348055400085,344.22890566500064,344.22890566500064,344.22890566500064,344.72436382700016,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,344.7447871160002,,,,,,,,,,,,,,,,,344.7248135200007,j,344.7447871160002,345.15908157600006,j,1,0.41471828799967625,None,345.160024064,345.1755780180001,345.1755780180001,345.1755780180001,345.6749459040002,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,345.6940080030008,,,,,,,,,,,,,,,,,345.6753987310003,f,345.6940080030008,346.1602893770005,j,0,0.46382243600055517,None,346.16100188100063,346.1783337280003,346.1783337280003,346.1783337280003,346.6746865340001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,346.6952494370007,,,,,,,,,,,,,,,,,346.6753076140003,j,346.6952494370007,347.09410583000044,j,1,0.3956873179995455,None,347.094813619,347.1112820170001,347.1112820170001,347.1112820170001,347.6076537580002,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,347.6282230230008,,,,,,,,,,,,,,,,,347.60813203400085,j,347.6282230230008,347.912428269,j,1,0.29077384999982314,None,347.91328567300025,347.93186741200043,347.93186741200043,347.93186741200043,348.4242602780005,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,348.4446467530006,,,,,,,,,,,,,,,,,348.4247225910003,f,348.4446467530006,348.69489911800065,j,0,0.2621815530001186,None,348.6956239480005,348.71335088400065,348.71335088400065,348.71335088400065,349.20784247700067,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,349.2263370460005,,,,,,,,,,,,,,,,,349.20831590000034,j,349.2263370460005,349.46495090999997,j,1,0.23266228499960562,None,349.4656641950005,349.4814906690008,349.4814906690008,349.4814906690008,349.9747672000003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,349.9937082010001,,,,,,,,,,,,,,,,,349.97522121600014,j,349.9937082010001,350.19429292900077,j,1,0.20235856100043748,None,350.1949783930004,350.2102874450002,350.2102874450002,350.2102874450002,350.708131845,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,350.7268211310002,,,,,,,,,,,,,,,,,350.70858022300035,f,350.7268211310002,350.7632729570005,j,0,0.041286128999672655,None,350.76678709600037,350.7858667950004,350.7858667950004,350.7858667950004,351.27477090200045,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,351.2940644570008,,,,,,,,,,,,,,,,,351.2752320990003,j,351.2940644570008,351.48096648000046,j,1,0.1876979630005735,None,351.48167513500084,351.4993598210003,351.4993598210003,351.4993598210003,351.99102335099997,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,352.0097100060002,,,,,,,,,,,,,,,,,351.99149539300015,j,352.0097100060002,352.1616347100007,j,1,0.15820515499945031,None,352.16234715800056,352.1789822890005,352.1789822890005,352.1789822890005,352.6743398810004,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,352.69391997,,,,,,,,,,,,,,,,,352.67480972000067,f,352.69391997,352.76191551400007,j,0,0.07840776300054131,None,352.7655514520002,352.7839907490006,352.7839907490006,352.7839907490006,353.2742399130002,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,,,,,,,,,353.293257499,,,,,,,,,,,,,,,,,353.27471558400066,j,353.293257499,353.3286478680002,j,1,0.04550943100002769,None,353.3323587210007,353.35042182600046,353.35042182600046,353.35042182600046,353.84134067800005,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,,,,,,,,,353.8600142280002,,,,,,,,,,,,,,,,,353.84179324100023,j,353.8600142280002,353.94887116000064,j,1,0.08020207399931678,None,353.9495835970001,353.9629174340007,353.9629174340007,353.9629174340007,354.4574727290001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,,,,,,,,,354.47706624700004,,,,,,,,,,,,,,,,,354.4579302640004,f,354.47706624700004,354.5451760140004,j,0,0.07823936499971751,None,354.5487294710001,354.5664149000004,354.5664149000004,354.5664149000004,355.0574347770007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,,,,,,,,,355.0776796350001,,,,,,,,,,,,,,,,,355.0578980300006,j,355.0776796350001,355.1295915540004,j,1,0.06411288799972681,None,355.13279962900015,355.15042780300064,355.15042780300064,355.15042780300064,355.6415347830007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,,,,,,,,,355.6595797580003,,,,,,,,,,,,,,,,,355.64199247500073,j,355.6595797580003,355.8969799340002,j,1,0.23034360900055617,None,355.89768954400006,355.9109822090004,355.9109822090004,355.9109822090004,356.4075083860007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,,,,,,,,,356.42704014300034,,,,,,,,,,,,,,,,,356.40797833500073,f,356.42704014300034,356.69996244699996,j,0,0.2685941059999095,None,356.70106180400035,356.72117073200025,356.72117073200025,356.72117073200025,357.20736746200055,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,,,,,,,,,357.2269718260004,,,,,,,,,,,,,,,,,357.2078334650005,j,357.2269718260004,357.7261678550003,j,1,0.49724306600001,None,357.7269834920007,357.7420506110002,357.7420506110002,357.7420506110002,358.2413011230001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,,,,,,,,,358.2600531190001,,,,,,,,,,,,,,,,,358.24178342600044,j,358.2600531190001,358.7758410480001,j,1,0.5221259279996957,None,358.776633814,358.79230869500043,358.79230869500043,358.79230869500043,359.29109117999997,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,,,,,,,,,359.31000586400023,,,,,,,,,,,,,,,,,359.29154581000057,f,359.31000586400023,359.8428112880001,j,0,0.5367091820007772,None,359.843515904,359.86079546400015,359.86079546400015,359.86079546400015,360.3579006400005,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,0,30,0,,,,,,,,,360.3768915790006,,,,,,,,,,,,,,,,,360.3583849550005,j,360.3768915790006,360.77579974700075,j,1,0.4006324369993308,None,360.77652989300077,360.7940248970008,360.7940248970008,360.7940248970008,361.2909960930001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,31,0,,,,,,,,,361.31084057500084,,,,,,,,,,,,,,,,,361.29144804800035,j,361.31084057500084,361.64204813300057,j,1,0.33734584099966014,None,361.64276380499996,361.6586087380001,361.6586087380001,361.6586087380001,362.1573907870006,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,0,32,0,,,,,,,,,362.1767739530005,,,,,,,,,,,,,,,,,362.15785013799996,f,362.1767739530005,362.19728292000036,j,0,0.027660948000630015,None,362.2006592300004,362.2181807200004,362.2181807200004,362.2181807200004,362.7075073340002,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,0,33,0,,,,,,,,,362.7309863780001,,,,,,,,,,,,,,,,,362.70798587100035,j,362.7309863780001,362.71528155600026,j,1,0.35189376900052594,None,362.716183474,362.7309863780001,362.7309863780001,362.7309863780001,363.2244099750005,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,34,0,,,,,,,,,363.2480564920006,,,,,,,,,,,,,,,,,363.2248877860002,f,363.2480564920006,363.2320102140002,j,0,0.31254293599977245,None,363.23310270800084,363.2480564920006,363.2480564920006,363.2480564920006,363.7412541200001,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,35,0,,,,,,,,,363.76405833100034,,,,,,,,,,,,,,,,,363.7417371670008,f,363.76405833100034,363.7487673360001,j,0,0.19572646400047233,None,363.7496656100002,363.76405833100034,363.76405833100034,363.76405833100034,364.2570843910007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,0,36,0,,,,,,,,,364.2792519630002,,,,,,,,,,,,,,,,,364.25754811500065,j,364.2792519630002,364.2645888550005,j,1,0.4782136459998583,None,364.26542817600057,364.2792519630002,364.2792519630002,364.2792519630002,364.77437062100034,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,37,0,,,,,,,,,364.79311258800044,,,,,,,,,,,,,,,,,364.77482088800025,j,364.79311258800044,365.2929640170005,j,1,0.5038234260000536,None,365.2936785740003,365.3093964340005,365.3093964340005,365.3093964340005,365.80735852199996,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,0,38,0,,,,,,,,,365.8263830250007,,,,,,,,,,,,,,,,,365.8078167530002,f,365.8263830250007,366.409627385,j,0,0.5835357760006445,None,366.4104496230002,366.4297645890001,366.4297645890001,366.4297645890001,366.9248794310006,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0,39,0,,,,,,,,,366.94444264699996,,,,,,,,,,,,,,,,,366.9257954930008,j,366.94444264699996,367.5430822920007,j,1,0.596748053999363,None,367.54381412300063,367.5603546330003,367.5603546330003,367.5603546330003,368.0573531600003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.05742437200024,"{'i=': 2, 'n=': 2, 'len=': 18, 'fix=': 1}",368.07446427800005,,368.07446427800005,369.0921525950007,space,1.0050462750004954,None,,,,,,,,,,,,,,,,,368.07446427800005,368.07446427800005,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,369.1134913300002,,,,,,,,,,,,,,,,,369.0933256640001,j,369.1134913300002,369.8253414110004,j,1,0.7094848110000385,None,369.82625500800077,369.8402477010004,369.8402477010004,369.8402477010004,370.3244860950008,370.3430890010004,370.3430890010004,370.3430890010004,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,370.3430890010004,,,,,,,,,,,,,,,,,370.3249317360005,j,370.3430890010004,370.90881741200064,j,1,0.5657177319999391,None,370.9095077870006,370.9251179030007,370.9251179030007,370.9251179030007,371.4254308130003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,371.44576602899997,,,,,,,,,,,,,,,,,371.4260029390007,f,371.44576602899997,371.8426480730004,j,0,0.402443568000308,None,371.8434422730006,371.8607518960007,371.8607518960007,371.8607518960007,372.3573653430003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,372.37653526100075,,,,,,,,,,,,,,,,,372.35783266900035,j,372.37653526100075,372.8588276720002,j,1,0.48640815100043255,None,372.8595316810006,372.8774832680001,372.8774832680001,372.8774832680001,373.37410540200017,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,373.3940548540004,,,,,,,,,,,,,,,,,373.37461998900017,j,373.3940548540004,373.9930640960001,j,1,0.6052681029996165,None,373.993772627,374.0072371460001,374.0072371460001,374.0072371460001,374.4920466040003,374.50996177600064,374.50996177600064,374.50996177600064,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,374.50996177600064,,,,,,,,,,,,,,,,,374.4925010630004,f,374.50996177600064,374.85973333700076,j,0,0.34502321900072275,None,374.86044026200034,374.8752401950005,374.8752401950005,374.8752401950005,375.37425209400044,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,375.3923694670002,,,,,,,,,,,,,,,,,375.37472836600045,j,375.3923694670002,375.8091139450007,j,1,0.42050250099964614,None,375.8098114500008,375.8264605100003,375.8264605100003,375.8264605100003,376.32405465600004,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,376.34278929300035,,,,,,,,,,,,,,,,,376.32450902000073,j,376.34278929300035,376.7087328860007,j,1,0.3704145370002152,None,376.70944042800056,376.7243987210004,376.7243987210004,376.7243987210004,377.20811646400034,377.2258751770005,377.2258751770005,377.2258751770005,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,377.2258751770005,,,,,,,,,,,,,,,,,377.2085921120006,f,377.2258751770005,377.7924156880008,j,0,0.5715564769998309,None,377.79311478100044,377.8108714980008,377.8108714980008,377.8108714980008,378.3069011790003,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,378.32662049100054,,,,,,,,,,,,,,,,,378.3073602940003,j,378.32662049100054,378.7083940420007,j,1,0.3778878010007247,None,378.70908423700075,378.7243199200002,378.7243199200002,378.7243199200002,379.2076428930004,379.22717154100064,379.22717154100064,379.22717154100064,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,379.22717154100064,,,,,,,,,,,,,,,,,379.2080990200002,j,379.22717154100064,379.4779694230001,j,1,0.26182504200005496,None,379.47867883800063,379.4950923330007,379.4950923330007,379.4950923330007,379.99092022900004,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,380.0097012240003,,,,,,,,,,,,,,,,,379.99139059700065,f,380.0097012240003,380.2613676130004,j,0,0.2549583079999138,None,380.2620762260003,380.27846177800075,380.27846177800075,380.27846177800075,380.7745636260006,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,380.7932563280001,,,,,,,,,,,,,,,,,380.7750584260002,j,380.7932563280001,381.14299420000043,j,1,0.34511778700016293,None,381.1437006060005,381.1577848320003,381.1577848320003,381.1577848320003,381.64144205499997,381.66031648900025,381.66031648900025,381.66031648900025,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,381.66031648900025,,,,,,,,,,,,,,,,,381.64196412600086,j,381.66031648900025,382.0424943910002,j,1,0.3867840259999866,None,382.04320574600024,382.0582205870005,382.0582205870005,382.0582205870005,382.5573058180007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,382.57575425900086,,,,,,,,,,,,,,,,,382.5577664550001,f,382.57575425900086,383.1272362050004,j,0,0.5531424230002813,None,383.12811676600086,383.14609747400027,383.14609747400027,383.14609747400027,383.64052770300077,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,383.65997683000023,,,,,,,,,,,,,,,,,383.6410098820006,j,383.65997683000023,384.02594093300013,j,1,0.3661721929993291,None,384.02664392800034,384.04415030400014,384.04415030400014,384.04415030400014,384.54045070900065,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,384.56024220900053,,,,,,,,,,,,,,,,,384.54093013000056,j,384.56024220900053,385.0095181610004,j,1,0.45742786199934926,None,385.0103313590007,385.0263501590007,385.0263501590007,385.0263501590007,385.5239848730007,,,,,,,,,,,,,7,7,7,7,2024-06-04_21h47.25.212,N-BACK_primary,2024.1.4,None,2024-06-04 21h47.40.977487 +0800,
